Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	VIAF-ID
Judge, Tejinder K	n2014042701		Judge, Tejinder K	n2014042701	n2014042701	0.9444444444444444	Judge, Tejinder K			Person		http://example.org/6752365#Agent100-23	309824734
Neustaedter, Carman	nb2013000907		Neustaedter, Carman	nb2013000907	nb2013000907	1	Neustaedter, Carman			Person		http://example.org/6752365#Agent700-38	268454435
Hexmoor, Henry	no96030342		Hexmoor, Henry	no96030342	no96030342	0.8235294117647058	Hexmoor, Henry			Person		http://example.org/6752366#Agent100-19	53519669
Robinson, Simon, 1984-	n2014054089		Robinson, Simon, 1984-	n2014054089	n2014054089	1	Robinson, Simon, 1984-			Person		http://example.org/6752367#Agent100-26	310616343
Marsden, Gary	no2005018860		Marsden, Gary	no2005018860	no2005018860	1	Marsden, Gary			Person		http://example.org/6752367#Agent700-42	58807792
Jones, Matt, 1968-	no2003034050		Jones, Matt, 1968-	no2003034050	no2003034050	1	Jones, Matt, 1968-			Person		http://example.org/6752367#Agent700-43	122181382
Polstra, Philip	n2014042646		Polstra, Philip	n2014042646	n2014042646	1	Polstra, Philip			Person		http://example.org/6752368#Agent100-21	309824683
Ramachandran, Vivek	n2014042648		Ramachandran, Vivek	n2014042648	n2014042648	1	Ramachandran, Vivek			Person		http://example.org/6752368#Agent700-35	309824685
Ryan, Julie JCH			Ryan, Julie JCH				Ryan, Julie JCH			Person		http://example.org/6752369#Agent100-25	
Kamachi, Cade	no2015062956		Kamachi, Cade	no2015062956	no2015062956	1	Kamachi, Cade			Person		http://example.org/6752369#Agent700-38	315994450
Ahmed, Waqar	n2006087198		Ahmed, Waqar	n2006087198	n2006087198	0.9230769230769231	Ahmed, Waqar			Person		http://example.org/6752370#Agent100-22	38810549
Jackson, Mark J	n2005043747		Jackson, Mark J	n2005043747	n2005043747	0.9375	Jackson, Mark J			Person		http://example.org/6752370#Agent700-39	16634415
Yew, Ching H	n97001485		Yew, Ching H	n97001485	n97001485	0.9230769230769231	Yew, Ching H			Person		http://example.org/6752371#Agent100-18	69147682
Weng, Xiaowei, 1958-	n2014052714		Weng, Xiaowei, 1958-	n2014052714	n2014052714	1	Weng, Xiaowei, 1958-			Person		http://example.org/6752371#Agent700-33	310615221
Samani, Raj	n2013009530		Samani, Raj	n2013009530	n2013009530	0.9166666666666666	Samani, Raj			Person		http://example.org/6752374#Agent100-26	296139663
Honan, Brian	nb2011001074		Honan, Brian	nb2011001074	nb2011001074	1	Honan, Brian			Person		http://example.org/6752374#Agent700-41	167127837
Reavis, Jim	n2014047438		Reavis, Jim	n2014047438	n2014047438	1	Reavis, Jim			Person		http://example.org/6752374#Agent700-42	309828550
Jirasek, Vladimir	n2014047440		Jirasek, Vladimir	n2014047440	n2014047440	0.9444444444444444	Jirasek, Vladimir			Person		http://example.org/6752374#Agent700-43	305496628
CSA (Organization)			CSA (Organization)				CSA (Organization)			Organization		http://example.org/6752374#Agent710-44	
Balisacan, A. M	n85019634		Balisacan, A. M	n85019634	n85019634	0.8666666666666667	Balisacan, A. M			Person		http://example.org/6752375#Agent700-28	260825637
Chakravorty, Ujjayant	no00084912		Chakravorty, Ujjayant	no00084912	no00084912	1	Chakravorty, Ujjayant			Person		http://example.org/6752375#Agent700-29	75866876
Ravago, Majah-Leah	no2015065967		Ravago, Majah-Leah	no2015065967	no2015065967	0.8571428571428571	Ravago, Majah-Leah			Person		http://example.org/6752375#Agent700-30	164145911121727060801
Shimonski, Robert	nb2003002915		Shimonski, Robert	nb2003002915	nb2003002915	0.9444444444444444	Shimonski, Robert			Person		http://example.org/6752394#Agent100-23	6901541
McCune, Bob	n86109609		McCune, Bob	n86109609	n86109609	1	McCune, Bob			Person		http://example.org/6752400#Agent100-18	45787645
Taylor, Mischa	no2015013390		Taylor, Mischa	no2015013390	no2015013390	1	Taylor, Mischa			Person		http://example.org/6752402#Agent100-16	314791062
Vargo, Seth	no2015013435		Vargo, Seth	no2015013435	no2015013435	1	Vargo, Seth			Person		http://example.org/6752402#Agent700-29	313473733
Coffeen, Tom	nb2016022691		Coffeen, Tom	nb2016022691	nb2016022691	1	Coffeen, Tom			Person		http://example.org/6752404#Agent100-16	4168145857166122921463
Annuzzi, Joseph, Jr	n2013055750		Annuzzi, Joseph, Jr	n2013055750	n2013055750	0.95	Annuzzi, Joseph, Jr			Person		http://example.org/6752405#Agent100-18	305197928
Darcey, Lauren, 1977-	n2009043064		Darcey, Lauren, 1977-	n2009043064	n2009043064	0.875	Darcey, Lauren, 1977-			Person		http://example.org/6752405#Agent700-34	91041117
Conder, Shane, 1975-	n2009043063		Conder, Shane, 1975-	n2009043063	n2009043063	0.8695652173913043	Conder, Shane, 1975-			Person		http://example.org/6752405#Agent700-35	91041101
Elman, Julia	no2015019729		Elman, Julia	no2015019729	no2015019729	1	Elman, Julia			Person		http://example.org/6752406#Agent100-16	314903240
Lavin, Mark	no2015019664		Lavin, Mark	no2015019664	no2015019664	1	Lavin, Mark			Person		http://example.org/6752406#Agent700-29	314903182
Meyers, Scott, 1968-	n2008006727		Meyers, Scott, 1968-	n2008006727	n2008006727	1	Meyers, Scott, 1968-			Person		http://example.org/6752407#Agent100-16	65937820
Wallace, Kevin, 1965-	n2001015327		Wallace, Kevin, 1965-	n2001015327	n2001015327	1	Wallace, Kevin, 1965-			Person		http://example.org/6752408#Agent100-18	58420276
Lacoste, Raymond			Lacoste, Raymond				Lacoste, Raymond			Person		http://example.org/6752409#Agent100-18	311119498
Wallace, Kevin, 1965-	n2001015327		Wallace, Kevin, 1965-	n2001015327	n2001015327	1	Wallace, Kevin, 1965-			Person		http://example.org/6752409#Agent700-34	58420276
Bell, Peter			Bell, Peter				Bell, Peter			Person		http://example.org/6752410#Agent100-16	
Beer, Brent	no2015030475		Beer, Brent	no2015030475	no2015030475	0.9166666666666666	Beer, Brent			Person		http://example.org/6752410#Agent700-30	314912042
Nahavandipoor, Vandad	no2011036834		Nahavandipoor, Vandad	no2011036834	no2011036834	0.9545454545454546	Nahavandipoor, Vandad			Person		http://example.org/6752411#Agent100-16	169419570
Gibson, Darril	n2007072973		Gibson, Darril	n2007072973	n2007072973	1	Gibson, Darril			Person		http://example.org/6752412#Agent100-18	162154349
Neef, Dale, 1959-	n97076791		Neef, Dale, 1959-	n97076791	n97076791	0.8095238095238095	Neef, Dale, 1959-			Person		http://example.org/6752415#Agent100-18	264446741
Wiest, Jeannine	n2014056209		Wiest, Jeannine	n2014056209	n2014056209	1	Wiest, Jeannine			Person		http://example.org/6752416#Agent100-18	310709613
Fowler, Raymond E., 1933-	n80123166		Fowler, Raymond E., 1933-	n80123166	n80123166	1	Fowler, Raymond E., 1933-			Person		http://example.org/6752417#Agent100-18	20360491
Luca, Betty A. (Betty Andreasson), 1937-	n78065210		Luca, Betty A. (Betty Andreasson), 1937-	n78065210	n78065210	1	Luca, Betty A. (Betty Andreasson), 1937-			Person		http://example.org/6752417#Agent600-30	67272744
Smart, John Ferguson	no2008093941		Smart, John Ferguson	no2008093941	no2008093941	0.9523809523809523	Smart, John Ferguson			Person		http://example.org/6752422#Agent100-16	282080718
Paricio, Jorge	ns2015001035		Paricio, Jorge	ns2015001035	ns2015001035	1	Paricio, Jorge			Person		http://example.org/6752423#Agent100-18	315611961
Ridge, Enda	nb2008009804		Ridge, Enda	nb2008009804	nb2008009804	1	Ridge, Enda			Person		http://example.org/6752430#Agent100-18	19213222
Hexmoor, Henry	no96030342		Hexmoor, Henry	no96030342	no96030342	0.8235294117647058	Hexmoor, Henry			Person		http://example.org/6752431#Agent100-18	53519669
Mehler, Ronald	no2014166884		Mehler, Ronald	no2014166884	no2014166884	1	Mehler, Ronald			Person		http://example.org/6752435#Agent100-18	313293838
Judge, Tejinder	n2014042701		Judge, Tejinder	n2014042701	n2014042701	0.8333333333333334	Judge, Tejinder			Person		http://example.org/6752436#Agent700-31	309824734
Neustaedter, Carman	nb2013000907		Neustaedter, Carman	nb2013000907	nb2013000907	1	Neustaedter, Carman			Person		http://example.org/6752436#Agent700-32	268454435
Wickham, Hadley	nb2009023756		Wickham, Hadley	nb2009023756	nb2009023756	0.9375	Wickham, Hadley			Person		http://example.org/6752437#Agent100-18	171558362
Holmes, Alex, 1974-	no2014141403		Holmes, Alex, 1974-	no2014141403	no2014141403	1	Holmes, Alex, 1974-			Person		http://example.org/6752440#Agent100-16	311473359
Thorn, Alan	n2003014900		Thorn, Alan	n2003014900	n2003014900	0.9166666666666666	Thorn, Alan			Person		http://example.org/6752449#Agent100-22	109146462554127771200
Pirkle, William C	no2012081382		Pirkle, William C	no2012081382	no2012081382	0.9444444444444444	Pirkle, William C			Person		http://example.org/6752468#Agent100-18	250742211
Busch, David D			Busch, David D				Busch, David D			Person		http://example.org/6752469#Agent100-19	
Ambriz, Rodolfo	n2008029212		Ambriz, Rodolfo	n2008029212	n2008029212	1	Ambriz, Rodolfo			Person		http://example.org/6752470#Agent100-16	51159241
Landa, Mario, 1977-	n2014046802		Landa, Mario, 1977-	n2014046802	n2014046802	1	Landa, Mario, 1977-			Person		http://example.org/6752470#Agent700-30	309828015
Wilson, Keith			Wilson, Keith				Wilson, Keith			Person		http://example.org/6752470#Agent700-31	
International Institute for Learning	no2009123573		International Institute for Learning		no2009123573		International Institute for Learning	no2009123573	0.972972972972973	Organization		http://example.org/6752470#Agent710-32	149326599
Speight, James G	n78072990		Speight, James G	n78072990	n78072990	0.9411764705882353	Speight, James G			Person		http://example.org/6752485#Agent100-20	85223413
Ebnesajjad, Sina	n99253119		Ebnesajjad, Sina	n99253119	n99253119	0.9411764705882353	Ebnesajjad, Sina			Person		http://example.org/6752489#Agent100-18	44630722
Holzapfel, Wilhelm			Holzapfel, Wilhelm				Holzapfel, Wilhelm			Person		http://example.org/6752490#Agent700-32	39659018
Lawrence, J. (Johnathan), 1970-			Lawrence, J. (Johnathan), 1970-				Lawrence, J. (Johnathan), 1970-			Person		http://example.org/6752491#Agent100-18	
Waugh, D.G			Waugh, D.G				Waugh, D.G			Person		http://example.org/6752491#Agent700-34	314868856
Busch, David D			Busch, David D				Busch, David D			Person		http://example.org/6752494#Agent100-18	
Elenkov, Nikolay	no2015086080		Elenkov, Nikolay	no2015086080	no2015086080	1	Elenkov, Nikolay			Person		http://example.org/6752496#Agent100-16	74145911057827060923
Irving, P. E			Irving, P. E				Irving, P. E			Person		http://example.org/6752497#Agent700-32	
Soutis, C. (Costas)	no2001098458		Soutis, C. (Costas)	no2001098458	no2001098458	1	Soutis, C. (Costas)			Person		http://example.org/6752497#Agent700-33	32245880
Villar, Oliver	n2011074311		Villar, Oliver	n2011074311	n2011074311	1	Villar, Oliver			Person		http://example.org/6752498#Agent100-18	232624231
Gast, Matthew S	no2001002596		Gast, Matthew S	no2001002596	no2001002596	0.8666666666666667	Gast, Matthew S			Person		http://example.org/6752502#Agent100-16	10029894
Goodliffe, Pete	n2006036463		Goodliffe, Pete	n2006036463	n2006036463	0.9375	Goodliffe, Pete			Person		http://example.org/6752503#Agent100-16	21568570
Janssens, Jeroen	no2002085513		Janssens, Jeroen	no2002085513	no2002085513	1	Janssens, Jeroen			Person		http://example.org/6752504#Agent100-16	69174271
Gregory, Janet, 1953-	n2014042192		Gregory, Janet, 1953-	n2014042192	n2014042192	0.84	Gregory, Janet, 1953-			Person		http://example.org/6752505#Agent100-18	
Crispin, Lisa	n2002153228		Crispin, Lisa	n2002153228	n2002153228	0.9285714285714286	Crispin, Lisa			Person		http://example.org/6752505#Agent700-31	254602009
Meyler, Kerrie	n2006063754		Meyler, Kerrie	n2006063754	n2006063754	0.9333333333333333	Meyler, Kerrie			Person		http://example.org/6752506#Agent100-18	313453357
Bengtsson, Anders	n2015073479		Bengtsson, Anders	n2015073479	n2015073479	1	Bengtsson, Anders			Person		http://example.org/6752506#Agent700-34	71360286
Hayden, Tim	nr2005023323		Hayden, Tim	nr2005023323	nr2005023323	1	Hayden, Tim			Person		http://example.org/6752507#Agent100-18	7528149068506765730007
Webster, Tom			Webster, Tom				Webster, Tom			Person		http://example.org/6752507#Agent700-31	
Miller, Michael, 1958-	n88228072		Miller, Michael, 1958-	n88228072	n88228072	0.8461538461538461	Miller, Michael, 1958-			Person		http://example.org/6752508#Agent100-18	12632899
Butow, Eric	n2001005160		Butow, Eric	n2001005160	n2001005160	1	Butow, Eric			Person		http://example.org/6752509#Agent100-18	275340386
Watson, Lonzell	no2008082245		Watson, Lonzell	no2008082245	no2008082245	1	Watson, Lonzell			Person		http://example.org/6752509#Agent700-31	31808996
Kirk, Matthew			Kirk, Matthew				Kirk, Matthew			Person		http://example.org/6752510#Agent100-16	311467060
Wolber, David			Wolber, David				Wolber, David			Person		http://example.org/6752511#Agent700-30	171684579
Robbins, Stephen P., 1943-	n79119223		Robbins, Stephen P., 1943-	n79119223	n79119223	1	Robbins, Stephen P., 1943-			Person		http://example.org/6752512#Agent100-18	71489109
Russell, John			Russell, John				Russell, John			Person		http://example.org/6752513#Agent100-16	
Schweidel, David A., 1981-	n2013049807		Schweidel, David A., 1981-	n2013049807	n2013049807	0.8666666666666667	Schweidel, David A., 1981-			Person		http://example.org/6752514#Agent100-18	305024860
Null, Linda	n2002162238		Null, Linda	n2002162238	n2002162238	0.9166666666666666	Null, Linda			Person		http://example.org/6752520#Agent100-16	51056880
Lobur, Julia	n2002162233		Lobur, Julia	n2002162233	n2002162233	0.9230769230769231	Lobur, Julia			Person		http://example.org/6752520#Agent700-30	78148049
Barela, Mike	no2015044569		Barela, Mike	no2015044569	no2015044569	1	Barela, Mike			Person		http://example.org/6752527#Agent100-16	315193540
Bright, Deborah	n79068953		Bright, Deborah	n79068953	n79068953	0.9375	Bright, Deborah			Person		http://example.org/6752542#Agent100-16	42065295
Ford, William			Ford, William				Ford, William			Person		http://example.org/6752553#Agent100-18	
Aarno, Daniel	n2014042685		Aarno, Daniel	n2014042685	n2014042685	1	Aarno, Daniel			Person		http://example.org/6752557#Agent100-18	309824719
Engblom, Jakob	no2002054510		Engblom, Jakob	no2002054510	no2002054510	0.9333333333333333	Engblom, Jakob			Person		http://example.org/6752557#Agent700-32	165768255
Arnaboldi, Michela			Arnaboldi, Michela				Arnaboldi, Michela			Person		http://example.org/6752558#Agent100-18	307415269
Azzone, Giovanni	n93049035		Azzone, Giovanni	n93049035	n93049035	1	Azzone, Giovanni			Person		http://example.org/6752558#Agent700-32	50897628
Giorgino, Marco			Giorgino, Marco				Giorgino, Marco			Person		http://example.org/6752558#Agent700-33	215249960
Niaounakis, Michael	no2006076653		Niaounakis, Michael	no2006076653	no2006076653	0.95	Niaounakis, Michael			Person		http://example.org/6752561#Agent100-18	119181557
Phillips, Adam			Phillips, Adam				Phillips, Adam			Person		http://example.org/6752562#Agent100-18	64291731
Luque, Rafael	no2011066083		Luque, Rafael	no2011066083	no2011066083	0.9285714285714286	Luque, Rafael			Person		http://example.org/6752563#Agent700-32	169947944
Speight, James G	n78072990		Speight, James G	n78072990	n78072990	0.9411764705882353	Speight, James G			Person		http://example.org/6752563#Agent700-33	85223413
Caseley, Steve			Caseley, Steve				Caseley, Steve			Person		http://example.org/6752564#Agent100-18	
Project Management Institute	n80044648		Project Management Institute		n80044648		Project Management Institute	n80044648	0.9285714285714286	Organization		http://example.org/6752564#Agent710-32	124793920
Shi, Donglu	n94065184		Shi, Donglu	n94065184	n94065184	0.9166666666666666	Shi, Donglu			Person		http://example.org/6752566#Agent100-18	305784421
Guo, Zizheng	no2015021718		Guo, Zizheng	no2015021718	no2015021718	1	Guo, Zizheng			Person		http://example.org/6752566#Agent700-31	313313695
Bedford, Nicholas	no2015021910		Bedford, Nicholas	no2015021910	no2015021910	1	Bedford, Nicholas			Person		http://example.org/6752566#Agent700-32	313313698
Hess, Alan	nb2009021208		Hess, Alan	nb2009021208	nb2009021208	0.9090909090909091	Hess, Alan			Person		http://example.org/6752578#Agent100-18	95335449
Klemens, Ben	n2005069955		Klemens, Ben	n2005069955	n2005069955	0.9230769230769231	Klemens, Ben			Person		http://example.org/6752591#Agent100-16	33870401
Meloni, Julie C	n00008720		Meloni, Julie C	n00008720	n00008720	0.9375	Meloni, Julie C			Person		http://example.org/6752596#Agent100-18	101681154
Caseley, Steve			Caseley, Steve				Caseley, Steve			Person		http://example.org/6752606#Agent100-18	
Robinson, Simon, 1984-	n2014054089		Robinson, Simon, 1984-	n2014054089	n2014054089	1	Robinson, Simon, 1984-			Person		http://example.org/6752612#Agent100-18	310616343
Marsden, Gary	no2005018860		Marsden, Gary	no2005018860	no2005018860	1	Marsden, Gary			Person		http://example.org/6752612#Agent700-32	58807792
Jones, Matt, 1968-	no2003034050		Jones, Matt, 1968-	no2003034050	no2003034050	1	Jones, Matt, 1968-			Person		http://example.org/6752612#Agent700-33	122181382
McNulty, Scott	no2009030058		McNulty, Scott	no2009030058	no2009030058	1	McNulty, Scott			Person		http://example.org/6752618#Agent100-18	79007104
Batdorff, John	nb2011027572		Batdorff, John	nb2011027572	nb2011027572	0.9333333333333333	Batdorff, John			Person		http://example.org/6752638#Agent100-18	295916747
Huang, Helen Q	n2014016595		Huang, Helen Q	n2014016595	n2014016595	0.9333333333333333	Huang, Helen Q			Person		http://example.org/6752660#Agent100-19	
