Column 1	LCSH	Column 2	Column 3	blank
Communities--Political activity--United States		lcsh	http://example.org/6768783#Topic650-33	
Communities--Political activity--United States--Case studies		lcsh	http://example.org/6768783#Topic650-34	
Community activists--United States		lcsh	http://example.org/6768783#Topic650-35	
Community activists--United States--Case studies		lcsh	http://example.org/6768783#Topic650-36	
Community development, Urban--United States--Case studies	http://id.loc.gov/authorities/subjects/sh2009119952	lcsh	http://example.org/6768783#Topic650-37	
Community mental health services	http://id.loc.gov/authorities/subjects/sh85029245	lcsh	http://example.org/6733328#Topic650-33	
Community psychology	http://id.loc.gov/authorities/subjects/sh85029262	lcsh	http://example.org/6733328#Topic650-34	
Change (Psychology)	http://id.loc.gov/authorities/subjects/sh85022513	lcshac	http://example.org/6733328#Topic650-35	
Cross-cultural studies	http://id.loc.gov/authorities/subjects/sh99001526	lcsh	http://example.org/6788482#Topic650-31	
National characteristics, Taiwan	http://id.loc.gov/authorities/subjects/sh2009000195	lcsh	http://example.org/6788482#Topic650-32	
Chinese literature--Taiwan--History and criticism	http://id.loc.gov/authorities/subjects/sh2008100588	lcsh	http://example.org/6788482#Topic650-33	
Spiritual life--Buddhism	http://id.loc.gov/authorities/subjects/sh85126765	lcsh	http://example.org/6784686#Topic650-30	
Compassion	http://id.loc.gov/authorities/subjects/sh2001007814	lcsh	http://example.org/6784686#Topic650-31	
Grammar, Comparative and general	http://id.loc.gov/authorities/subjects/sh85056260	lcsh	http://example.org/6799770#Topic650-27	
Linguistic change	http://id.loc.gov/authorities/subjects/sh85077214	lcsh	http://example.org/6799770#Topic650-28	
Competition, Unfair	http://id.loc.gov/authorities/subjects/sh85029340	lcsh	http://example.org/6849268#Topic650-25	
Competition, Unfair--United States	http://id.loc.gov/authorities/subjects/sh85029341	lcsh	http://example.org/6849268#Topic650-26	
Competition, Unfair--European Union countries	http://id.loc.gov/authorities/subjects/sh2008101420	lcsh	http://example.org/6849268#Topic650-27	
Antitrust law	http://id.loc.gov/authorities/subjects/sh85005782	lcsh	http://example.org/6849268#Topic650-28	
Antitrust law--United States	http://id.loc.gov/authorities/subjects/sh2007100529	lcsh	http://example.org/6849268#Topic650-29	
Antitrust law--European Union countries	http://id.loc.gov/authorities/subjects/sh2007100530	lcsh	http://example.org/6849268#Topic650-30	
Experimental design	http://id.loc.gov/authorities/subjects/sh85046441	lcsh	http://example.org/6808895#Topic650-31	
Mathematical statistics	http://id.loc.gov/authorities/subjects/sh85082133	lcsh	http://example.org/6808895#Topic650-32	
Business mathematics	http://id.loc.gov/authorities/subjects/sh85018308	lcsh	http://example.org/6808895#Topic650-33	
Cleft lip--Surgery		lcsh	http://example.org/6751935#Topic650-31	
Cleft palate--Surgery		lcsh	http://example.org/6751935#Topic650-32	
Functions of complex variables	http://id.loc.gov/authorities/subjects/sh85052356	lcsh	http://example.org/6343881#Topic650-29	
Evolutionary economics	http://id.loc.gov/authorities/subjects/sh92006044	lcsh	http://example.org/6775542#Topic650-29	
Economics--Psychological aspects	http://id.loc.gov/authorities/subjects/sh85040859	lcsh	http://example.org/6775542#Topic650-30	
Economics	http://id.loc.gov/authorities/subjects/sh85040850	lcsh	http://example.org/6775542#Topic650-31	
Technological complexity	http://id.loc.gov/authorities/subjects/sh85133141	lcsh	http://example.org/6775542#Topic650-32	
System analysis--Mathematics		lcsh	http://example.org/6712188#Topic650-28	
Computational complexity	http://id.loc.gov/authorities/subjects/sh85029473	lcsh	http://example.org/6712188#Topic650-29	
Algorithms	http://id.loc.gov/authorities/subjects/sh85003487	lcsh	http://example.org/6712188#Topic650-30	
System analysis--Mathematics		lcsh	http://example.org/6798665#Topic650-28	
Computational complexity	http://id.loc.gov/authorities/subjects/sh85029473	lcsh	http://example.org/6798665#Topic650-29	
Algorithms	http://id.loc.gov/authorities/subjects/sh85003487	lcsh	http://example.org/6798665#Topic650-30	
Television authorship	http://id.loc.gov/authorities/subjects/sh85133498	lcsh	http://example.org/6785807#Topic650-30	
Composite materials	http://id.loc.gov/authorities/subjects/sh85029397	lcsh	http://example.org/6786415#Topic650-24	
Composite construction	http://id.loc.gov/authorities/subjects/sh85029395	lcsh	http://example.org/6812846#Topic650-33	
Composite construction--Standards--European Union countries		lcsh	http://example.org/6812846#Topic650-34	
EN1994 Eurocode 4 (Standard)	http://id.loc.gov/authorities/subjects/sh2012000932	lcsh	http://example.org/6812846#Topic650-35	
Composers--United States--Interviews	http://id.loc.gov/authorities/subjects/sh2008101452	lcsh	http://example.org/6802782#Topic650-34	
Music--United States--21st century--History and criticism		lcsh	http://example.org/6802782#Topic650-35	
Mathematics--Study and teaching (Elementary)--Handbooks, manuals, etc		lcsh	http://example.org/6667778#Topic650-25	
Elementary school teachers--Training of--Handbooks, manuals, etc		lcsh	http://example.org/6667778#Topic650-26	
Mathematics teachers--Training of--Handbooks, manuals, etc		lcsh	http://example.org/6667778#Topic650-27	
AIDS (Disease)	http://id.loc.gov/authorities/subjects/sh85002541	lcsh	http://example.org/6773634#Topic650-33	
Community Health Services--organization &amp; administration		mesh	http://example.org/6773634#Topic650-34	
HIV infections	http://id.loc.gov/authorities/subjects/sh91004036	mesh	http://example.org/6773634#Topic650-35	
Comprehensive Health Care--organization &amp; administration		mesh	http://example.org/6773634#Topic650-36	
Continuity of Patient Care--organization &amp; administration		mesh	http://example.org/6773634#Topic650-37	
Kidneys--Diseases	http://id.loc.gov/authorities/subjects/sh85072261	mesh	http://example.org/6706304#Topic650-31	
Nephrology--methods		mesh	http://example.org/6706304#Topic650-32	
Kidneys--Diseases	http://id.loc.gov/authorities/subjects/sh85072261	lcsh	http://example.org/6706304#Topic650-33	
Nephrology	http://id.loc.gov/authorities/subjects/sh85090860	lcsh	http://example.org/6706304#Topic650-34	
Cytodiagnosis	http://id.loc.gov/authorities/subjects/sh85037491	lcsh	http://example.org/6665382#Topic650-32	
Pathology, Cellular	http://id.loc.gov/authorities/subjects/sh85098687	lcsh	http://example.org/6665382#Topic650-33	
Cytological Techniques		mesh	http://example.org/6665382#Topic650-34	
Through-the-wall radar imaging	http://id.loc.gov/authorities/subjects/sh2010012962	lcsh	http://example.org/6677744#Topic650-27	
Data compression (Telecommunication)	http://id.loc.gov/authorities/subjects/sh85035851	lcsh	http://example.org/6677744#Topic650-28	
Sampling (Statistics)	http://id.loc.gov/authorities/subjects/sh85117056	lcsh	http://example.org/6677744#Topic650-29	
Cloud computing--Examinations--Study guides		lcsh	http://example.org/6659467#Topic650-40	
Electronic data processing personnel--Certification--Study guides	http://id.loc.gov/authorities/subjects/sh2008102942	lcsh	http://example.org/6659467#Topic650-41	
Electronic data processing personnel	http://id.loc.gov/authorities/subjects/sh85042312	lcsh	http://example.org/6659467#Topic650-42	
Electronic data processing personnel--Certification	http://id.loc.gov/authorities/subjects/sh2008102941	lcsh	http://example.org/6659397#Topic650-30	
Computer security--Examinations--Study guides	http://id.loc.gov/authorities/subjects/sh2009121236	lcsh	http://example.org/6659397#Topic650-31	
Computer networks--Security measures--Examinations--Study guides	http://id.loc.gov/authorities/subjects/sh2009121234	lcsh	http://example.org/6659397#Topic650-32	
Computer networks--Security measures--Examinations--Study guides	http://id.loc.gov/authorities/subjects/sh2009121234	lcsh	http://example.org/6784394#Topic650-45	
Computer security--Examinations--Study guides	http://id.loc.gov/authorities/subjects/sh2009121236	lcsh	http://example.org/6784394#Topic650-46	
Electronic data processing personnel--Certification	http://id.loc.gov/authorities/subjects/sh2008102941	lcsh	http://example.org/6784394#Topic650-47	
Computer networks--Security measures--Examinations		fast	http://example.org/6784394#Topic650-48	
Computer security--Examinations		fast	http://example.org/6784394#Topic650-49	
Electronic data processing personnel--Certification	http://id.loc.gov/authorities/subjects/sh2008102941	fast	http://example.org/6784394#Topic650-50	
Actuarial science	http://id.loc.gov/authorities/subjects/sh2008005723	lcsh	http://example.org/6809031#Topic650-30	
R (Computer program language)	http://id.loc.gov/authorities/subjects/sh2002004407	lcsh	http://example.org/6809031#Topic650-31	
Bridges--Design and construction--Data processing		lcsh	http://example.org/6786203#Topic650-27	
Structural bioinformatics--Simulation methods		lcsh	http://example.org/6677705#Topic650-29	
Molecular structure--Mathematical models		lcsh	http://example.org/6677705#Topic650-30	
Proteins--Analysis--Data processing		lcsh	http://example.org/6677705#Topic650-31	
Protein engineering	http://id.loc.gov/authorities/subjects/sh86007375	lcsh	http://example.org/6786282#Topic650-26	
Musculoskeletal system--Diseases--Physiology		lcsh	http://example.org/6799164#Topic650-30	
Biomechanics	http://id.loc.gov/authorities/subjects/sh85014236	lcsh	http://example.org/6799164#Topic650-31	
Musculoskeletal Diseases--physiopathology		mesh	http://example.org/6799164#Topic650-32	
Biomechanical Phenomena		mesh	http://example.org/6799164#Topic650-33	
Computational Biology--methods		mesh	http://example.org/6799164#Topic650-34	
Biological models	http://id.loc.gov/authorities/subjects/sh85014180	mesh	http://example.org/6799164#Topic650-35	
Musculoskeletal System--physiopathology		mesh	http://example.org/6799164#Topic650-36	
Buildings, Reinforced concrete	http://id.loc.gov/authorities/subjects/sh85017815	lcsh	http://example.org/6774362#Topic650-34	
Finite element method	http://id.loc.gov/authorities/subjects/sh85048349	lcsh	http://example.org/6774362#Topic650-35	
Reinforced concrete construction	http://id.loc.gov/authorities/subjects/sh85112451	lcsh	http://example.org/6774362#Topic650-36	
Electromagnetism--Mathematics	http://id.loc.gov/authorities/subjects/sh2008119286	lcsh	http://example.org/6812363#Topic650-34	
Geophysics--Mathematics	http://id.loc.gov/authorities/subjects/sh2008118004	lcsh	http://example.org/6812363#Topic650-35	
Electromagnetism--Mathematics	http://id.loc.gov/authorities/subjects/sh2008119286	fast	http://example.org/6812363#Topic650-36	
Geophysics--Mathematics	http://id.loc.gov/authorities/subjects/sh2008118004	fast	http://example.org/6812363#Topic650-37	
Rare earth metals	http://id.loc.gov/authorities/subjects/sh85111458	lcsh	http://example.org/6855773#Topic650-35	
Actinide elements	http://id.loc.gov/authorities/subjects/sh85000700	lcsh	http://example.org/6855773#Topic650-36	
Chemistry, Inorganic	http://id.loc.gov/authorities/subjects/sh85023017	lcsh	http://example.org/6855773#Topic650-37	
Synthetic biology--Laboratory manuals		lcsh	http://example.org/6799501#Topic650-32	
Synthetic biology	http://id.loc.gov/authorities/subjects/sh2010006918	fast	http://example.org/6799501#Topic650-33	
Coal--Combustion--Computer simulation		lcsh	http://example.org/6786237#Topic650-27	
Coal-fired furnaces--Computer simulation		lcsh	http://example.org/6786237#Topic650-28	
Coal, Pulverized--Computer simulation		lcsh	http://example.org/6786237#Topic650-29	
System analysis	http://id.loc.gov/authorities/subjects/sh85131733	lcsh	http://example.org/6752431#Topic650-29	
Network analysis (Planning)	http://id.loc.gov/authorities/subjects/sh85091074	lcsh	http://example.org/6752431#Topic650-30	
Computer networks	http://id.loc.gov/authorities/subjects/sh99005294	lcsh	http://example.org/6752431#Topic650-31	
Computer networks--Security measures	http://id.loc.gov/authorities/subjects/sh94001277	lcsh	http://example.org/6752366#Topic650-31	
Computer security	http://id.loc.gov/authorities/subjects/sh90001862	lcsh	http://example.org/6752366#Topic650-32	
Internet--Security measures	http://id.loc.gov/authorities/subjects/sh2008104644	lcsh	http://example.org/6752366#Topic650-33	
Vibrational spectra	http://id.loc.gov/authorities/subjects/sh85143131	lcsh	http://example.org/6812774#Topic650-25	
Medical radiology	http://id.loc.gov/authorities/subjects/sh85110777	lcsh	http://example.org/6812774#Topic650-26	
Molecular spectroscopy	http://id.loc.gov/authorities/subjects/sh85086592	lcsh	http://example.org/6812774#Topic650-27	
Computational intelligence	http://id.loc.gov/authorities/subjects/sh94004659	lcsh	http://example.org/6786245#Topic650-28	
Machine learning	http://id.loc.gov/authorities/subjects/sh85079324	lcsh	http://example.org/6786245#Topic650-29	
Truthfulness and falsehood--Mathematical models		lcsh	http://example.org/6786245#Topic650-30	
Computer-aided design	http://id.loc.gov/authorities/subjects/sh2002006170	lcsh	http://example.org/6786265#Topic650-28	
AutoCAD		lcsh	http://example.org/6786265#Topic650-29	
Computer-aided engineering	http://id.loc.gov/authorities/subjects/sh89002586	lcsh	http://example.org/6786265#Topic650-30	
Computer graphics	http://id.loc.gov/authorities/subjects/sh85029500	lcsh	http://example.org/6808973#Topic650-37	
Microcomputers--Programming	http://id.loc.gov/authorities/subjects/sh85084809	lcsh	http://example.org/6808973#Topic650-38	
Engineering geology--Congresses	http://id.loc.gov/authorities/subjects/sh2008103074	lcsh	http://example.org/6748895#Topic650-26	
Soil mechanics--Congresses	http://id.loc.gov/authorities/subjects/sh2008111999	lcsh	http://example.org/6748895#Topic650-27	
Rock mechanics--Congresses	http://id.loc.gov/authorities/subjects/sh2008110975	lcsh	http://example.org/6748895#Topic650-28	
Microcomputers	http://id.loc.gov/authorities/subjects/sh85084804	lcsh	http://example.org/6789417#Topic650-29	
Computer science	http://id.loc.gov/authorities/subjects/sh89003285	lcsh	http://example.org/6789417#Topic650-30	
Masonry	http://id.loc.gov/authorities/subjects/sh85081838	lcsh	http://example.org/6678484#Topic650-30	
Concrete--Creep	http://id.loc.gov/authorities/subjects/sh85030656	lcsh	http://example.org/6678484#Topic650-31	
Earth movements and building	http://id.loc.gov/authorities/subjects/sh85040460	lcsh	http://example.org/6678484#Topic650-32	
Post-traumatic stress disorder--Treatment	http://id.loc.gov/authorities/subjects/sh2008109885	lcsh	http://example.org/6798520#Topic650-36	
Substance abuse--Treatment	http://id.loc.gov/authorities/subjects/sh97001424	lcsh	http://example.org/6798520#Topic650-37	
Cognitive therapy	http://id.loc.gov/authorities/subjects/sh85027756	lcsh	http://example.org/6798520#Topic650-38	
Brain Concussion--therapy--Handbooks		mesh	http://example.org/6786825#Topic650-23	
Post-Concussion Syndrome--therapy--Handbooks		mesh	http://example.org/6786825#Topic650-24	
