Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Cuillandre, Joseph	n86041803	100	Cuillandre, Joseph	n86041803	n86041803	1	Cuillandre, Joseph			Person		http://example.org/1090575#Agent100-10	
Homer	n78095639	100	Homer	n78095639	n78095639	0.8333333333	Homer			Person		http://example.org/1090575#Agent600-18	
Willard, Germaine	n85017259	100	Willard, Germaine	n85017259	n85017259	1	Willard, Germaine			Person		http://example.org/1039505#Agent100-11	
Parti communiste français	n80126100	98	Parti communiste français		n80126100		Parti communiste français	n80126100	0.9615384615	Organization		http://example.org/1039505#Agent610-19	
Imbert de Saint-Amand, 1834-1900	nr98029790	100	Imbert de Saint-Amand, 1834-1900	nr98029790	nr98029790	1	Imbert de Saint-Amand, 1834-1900			Person		http://example.org/1025799#Agent100-11	
Angoulême, Marie-Thérèse Charlotte, duchesse d', 1778-1851	n50082074	97	Angoulême, Marie-Thérèse Charlotte, duchesse d', 1778-1851	n50082074	n50082074	1	Angoulême, Marie-Thérèse Charlotte, duchesse d', 1778-1851			Person		http://example.org/1025799#Agent600-20	
Salgado, Antoine	n81068751	100	Salgado, Antoine	n81068751	n81068751	1	Salgado, Antoine			Person		http://example.org/1074649#Agent100-10	
Thorpe, Wendy Lisbeth, 1948-			Thorpe, Wendy Lisbeth, 1948-				Thorpe, Wendy Lisbeth, 1948-			Person		http://example.org/1040393#Agent100-11	
Aberdeen and Temair, Ishbel Gordon, Marchioness of, 1857-1939	n86150579	100	Aberdeen and Temair, Ishbel Gordon, Marchioness of, 1857-1939	n86150579	n86150579	0.9838709677	Aberdeen and Temair, Ishbel Gordon, Marchioness of, 1857-1939			Person		http://example.org/1040393#Agent600-22	
National Council of Women of Canada	n83136980	100	National Council of Women of Canada		n83136980		National Council of Women of Canada	n83136980	1	Organization		http://example.org/1040393#Agent610-23	
Adams, Hazard, 1926-	n50036848	100	Adams, Hazard, 1926-	n50036848	n50036848	0.8333333333	Adams, Hazard, 1926-			Person		http://example.org/10172#Agent100-13	
Gregory, Lady, 1852-1932	n80056886	100	Gregory, Lady, 1852-1932	n80056886	n80056886	1	Gregory, Lady, 1852-1932			Person		http://example.org/10172#Agent600-22	
Brittain, Vera, 1893-1970	n81018727	100	Brittain, Vera, 1893-1970	n81018727	n81018727	1	Brittain, Vera, 1893-1970			Person		http://example.org/1030111#Agent100-13	
Robert, Guy	n2001017472	100	Robert, Guy				Robert, Guy			Person		http://example.org/1022827#Agent100-11	
Royer, Denis	nb2009018022	100	Royer, Denis	nb2009018022	nb2009018022	1	Royer, Denis			Person		http://example.org/1022827#Agent700-21	
Tellier, Yvan	n91088142	100	Tellier, Yvan	n91088142	n91088142	1	Tellier, Yvan			Person		http://example.org/1022827#Agent700-22	
Lamarche, Jacques, 1922-	n80106748	100	Lamarche, Jacques, 1922-	n80106748	n80106748	1	Lamarche, Jacques, 1922-			Person		http://example.org/1056308#Agent100-11	
Borradaile, Bernard John Gilmour, 1906-			Borradaile, Bernard John Gilmour, 1906-				Borradaile, Bernard John Gilmour, 1906-			Person		http://example.org/1050310#Agent100-10	
Fawkes, Constance, Lady	n83327611	100	Fawkes, Constance, Lady	n83327611	n83327611	1	Fawkes, Constance, Lady			Person		http://example.org/1050310#Agent600-19	
Casona, Alejandro, 1903-1965	n50050406	100	Casona, Alejandro, 1903-1965	n50050406	n50050406	1	Casona, Alejandro, 1903-1965			Person		http://example.org/1007241#Agent100-10	
Casona, Alejandro, 1903-1965	n50050406	100	Casona, Alejandro, 1903-1965	n50050406	n50050406	1	Casona, Alejandro, 1903-1965			Person		http://example.org/1007241#Agent700-19	
Atwood, Margaret, 1939-	n79102766	100	Atwood, Margaret, 1939-	n79102766	n79102766	0.8518518519	Atwood, Margaret, 1939-			Person		http://example.org/100045#Agent100-18	
Medwin, Thomas, 1788-1869	n50009957	100	Medwin, Thomas, 1788-1869	n50009957	n50009957	1	Medwin, Thomas, 1788-1869			Person		http://example.org/106440#Agent100-9	
Morin, Louise, 1956-			Morin, Louise, 1956-				Morin, Louise, 1956-			Person		http://example.org/1056364#Agent100-10	
Carrillo Batalla, Tomás Enrique	n83187780	98	Carrillo Batalla, Tomás Enrique	n83187780	n83187780	1	Carrillo Batalla, Tomás Enrique			Person		http://example.org/1010305#Agent100-11	
Venezuela	n78095508	100	Venezuela				Venezuela			Jurisdiction		http://example.org/1010305#Agent710-20	
Juárez, Benito, 1806-1872	n50038833	98	Juárez, Benito, 1806-1872	n50038833	n50038833	1	Juárez, Benito, 1806-1872			Person		http://example.org/100679#Agent600-20	
González, Luis J., 1912-1990	n91039974	98	González, Luis J., 1912-1990	n91039974	n91039974	1	González, Luis J., 1912-1990			Person		http://example.org/100679#Agent700-22	
Martí, José, 1853-1895	n79081295	95	Martí, José, 1853-1895	n79081295	n79081295	0.9565217391	Martí, José, 1853-1895			Person		http://example.org/1064402#Agent100-10	
Spain. Ministerio de Educación y Ciencia	n79049154	99	Spain. Ministerio de Educación y Ciencia				Spain. Ministerio de Educación y Ciencia			Jurisdiction		http://example.org/1057955#Agent110-11	
Gómez Navas, Leonardo	ns2014004975	97	Gómez Navas, Leonardo	ns2014004975	ns2014004975	0.9090909091	Gómez Navas, Leonardo			Person		http://example.org/1056311#Agent700-20	
Sierra, Justo, 1848-1912	n80149121	100	Sierra, Justo, 1848-1912	n80149121	n80149121	0.96	Sierra, Justo, 1848-1912			Person		http://example.org/1056314#Agent100-11	
Guillén, Abraham	n81020154	97	Guillén, Abraham	n81020154	n81020154	1	Guillén, Abraham			Person		http://example.org/1072841#Agent100-11	
Opus Dei (Society)	n79018347	100	Opus Dei (Society)		n79018347		Opus Dei (Society)	n79018347	1	Organization		http://example.org/1072841#Agent610-19	
Cierco, Marcus Tullius			Cierco, Marcus Tullius				Cierco, Marcus Tullius			Person		http://example.org/1091113#Agent100-10	
Combès, Robert	n84136845	96	Combès, Robert	n84136845	n84136845	1	Combès, Robert			Person		http://example.org/1091113#Agent700-20	
Ruz Menéndez, Rodolfo	n79030797	97	Ruz Menéndez, Rodolfo	n79030797	n79030797	1	Ruz Menéndez, Rodolfo			Person		http://example.org/1032290#Agent100-11	
Oddone, Juan Antonio	n88076793	100	Oddone, Juan Antonio	n88076793	n88076793	1	Oddone, Juan Antonio			Person		http://example.org/1053323#Agent100-11	
Zavala, Silvio, 1909-2014	n50017388	100	Zavala, Silvio, 1909-2014	n50017388	n50017388	1	Zavala, Silvio, 1909-2014			Person		http://example.org/1009452#Agent100-11	
Jato Macías, Manuel	no2010192009	97	Jato Macías, Manuel	no2010192009	no2010192009	1	Jato Macías, Manuel			Person		http://example.org/1093477#Agent100-10	
Fernández Heres, Rafael	n81075600	98	Fernández Heres, Rafael	n81075600	n81075600	0.9583333333	Fernández Heres, Rafael			Person		http://example.org/1090130#Agent100-10	
Oriol Moncanut, Ana María			Oriol Moncanut, Ana María				Oriol Moncanut, Ana María			Person		http://example.org/1059089#Agent100-11	
Revest y Corzo, Luis	n85049070	100	Revest y Corzo, Luis	n85049070	n85049070	0.95	Revest y Corzo, Luis			Person		http://example.org/1059092#Agent100-11	
Rubio, Javier	n80070753	100	Rubio, Javier				Rubio, Javier			Person		http://example.org/1059073#Agent100-11	
Zorrilla de San Martín, Juan, 1855-1931	n81133567	99	Zorrilla de San Martín, Juan, 1855-1931	n81133567	n81133567	1	Zorrilla de San Martín, Juan, 1855-1931			Person		http://example.org/1026880#Agent100-12	
Artigas, José Gervasio, 1764-1850	n50001870	98	Artigas, José Gervasio, 1764-1850	n50001870	n50001870	1	Artigas, José Gervasio, 1764-1850			Person		http://example.org/1026880#Agent600-21	
Postel, Claude, 1925-			Postel, Claude, 1925-				Postel, Claude, 1925-			Person		http://example.org/1014851#Agent100-11	
Heras, Henry, 1888-1955	n81072055	100	Heras, Henry, 1888-1955	n81072055	n81072055	1	Heras, Henry, 1888-1955			Person		http://example.org/102020#Agent100-9	
Catalán, Diego, 1928-2008	n80028298	98	Catalán, Diego, 1928-2008	n80028298	n80028298	1	Catalán, Diego, 1928-2008			Person		http://example.org/1094351#Agent100-10	
Fraga Iribarne, Manuel	n79053989	100	Fraga Iribarne, Manuel	n79053989	n79053989	1	Fraga Iribarne, Manuel			Person		http://example.org/1028406#Agent100-11	
Velarde Fuertes, Juan	n79144865	100	Velarde Fuertes, Juan	n79144865	n79144865	1	Velarde Fuertes, Juan			Person		http://example.org/1028406#Agent700-22	
Campo Urbano, Salustiano del	n50030972	100	Campo Urbano, Salustiano del	n50030972	n50030972	1	Campo Urbano, Salustiano del			Person		http://example.org/1028406#Agent700-23	
Gutiérrez-Solana, José, 1886-1945	n85060243	97	Gutiérrez-Solana, José, 1886-1945	n85060243	n85060243	0.9696969697	Gutiérrez-Solana, José, 1886-1945			Person		http://example.org/1009492#Agent100-11	
Vian, Boris, 1920-1959	n80034923	100	Vian, Boris, 1920-1959	n80034923	n80034923	0.9565217391	Vian, Boris, 1920-1959			Person		http://example.org/1052564#Agent100-10	
Marquet Guerrero, Porfirio	no98105655	100	Marquet Guerrero, Porfirio	no98105655	no98105655	0.962962963	Marquet Guerrero, Porfirio			Person		http://example.org/104709#Agent100-10	
Cortés Rodríguez, Hernán	no2013054429	93	Cortés Rodríguez, Hernán				Cortés Rodríguez, Hernán			Person		http://example.org/1009629#Agent100-11	
Villegas Morales, Juan, 1934-	n50062005	100	Villegas Morales, Juan, 1934-	n50062005	n50062005	1	Villegas Morales, Juan, 1934-			Person		http://example.org/1067951#Agent100-13	
Granda, Germán de, 1932-	n79079184	87	Granda, Germán de, 1932-	n79079184	n79079184	0.8148148148	Granda, Germán de, 1932-			Person		http://example.org/1095044#Agent100-10	
Marías, Julián, 1914-2005	n79093050	95	Marías, Julián, 1914-2005	n79093050	n79093050	1	Marías, Julián, 1914-2005			Person		http://example.org/1027216#Agent100-10	
Foro sobre la Evaluacion de la Inversión del Ingreso Fiscal Petrolero en Venezuela. Universidad Central de Venezuela, 1965			Foro sobre la Evaluacion de la Inversión del Ingreso Fiscal Petrolero en Venezuela. Universidad Central de Venezuela, 1965				Foro sobre la Evaluacion de la Inversión del Ingreso Fiscal Petrolero en Venezuela. Universidad Central de Venezuela, 1965			Organization		http://example.org/1003859#Agent110-11	
Carrillo Batalla, Tomás Enrique	n83187780	98	Carrillo Batalla, Tomás Enrique	n83187780	n83187780	1	Carrillo Batalla, Tomás Enrique			Person		http://example.org/1003859#Agent700-21	
Universidad Central de Venezuela	n80126270	100	Universidad Central de Venezuela		n80126270		Universidad Central de Venezuela	n80126270	0.96875	Organization		http://example.org/1003859#Agent810-22	
Machicote, José Eduardo A.	n92009001	98	Machicote, José Eduardo A	n92009001	n92009001	0.8888888889	Machicote, José Eduardo A			Person		http://example.org/1055823#Agent100-12	
Aldana Fernández, Salvador	n80158749	98	Aldana Fernández, Salvador	n80158749	n80158749	1	Aldana Fernández, Salvador			Person		http://example.org/1085901#Agent100-10	
Velázquez, Diego, 1599-1660	n79063457	98	Velázquez, Diego, 1599-1660	n79063457	n79063457	1	Velázquez, Diego, 1599-1660			Person		http://example.org/1085901#Agent600-18	
Cafarakis, Christian			Cafarakis, Christian				Cafarakis, Christian			Person		http://example.org/1024411#Agent100-9	
Onassis, Jacqueline Kennedy, 1929-1994	n50002974	100	Onassis, Jacqueline Kennedy, 1929-1994	n50002974	n50002974	0.9743589744	Onassis, Jacqueline Kennedy, 1929-1994			Person		http://example.org/1024411#Agent600-18	
Cataudella, Quintino	n83067349	100	Cataudella, Quintino	n83067349	n83067349	0.9523809524	Cataudella, Quintino			Person		http://example.org/1089913#Agent100-10	
Valcárcel, Carlos Daniel, 1911-2007	n81046970	98	Valcárcel, Carlos Daniel, 1911-2007	n81046970	n81046970	1	Valcárcel, Carlos Daniel, 1911-2007			Person		http://example.org/1072673#Agent100-10	
Universidad Nacional Mayor de San Marcos. Faculdad de Letras			Universidad Nacional Mayor de San Marcos. Faculdad de Letras				Universidad Nacional Mayor de San Marcos. Faculdad de Letras			Organization		http://example.org/1072673#Agent610-18	
Glorieux, P., 1892-1979	no2013073882	100	Glorieux, P., 1892-1979	no2013073882	no2013073882	1	Glorieux, P., 1892-1979			Person		http://example.org/1058042#Agent100-10	
Prajs, Lazare			Prajs, Lazare				Prajs, Lazare			Person		http://example.org/1067048#Agent100-10	
Goncourt, Edmond de, 1822-1896	n80008550	100	Goncourt, Edmond de, 1822-1896	n80008550	n80008550	0.935483871	Goncourt, Edmond de, 1822-1896			Person		http://example.org/1067048#Agent600-18	
Goncourt, Jules de, 1830-1870	n50034486	100	Goncourt, Jules de, 1830-1870	n50034486	n50034486	0.9333333333	Goncourt, Jules de, 1830-1870			Person		http://example.org/1067048#Agent600-19	
Vanier Institute of the Family	n83200809	100	Vanier Institute of the Family		n83200809		Vanier Institute of the Family	n83200809	1	Organization		http://example.org/1038222#Agent710-20	
Armengaud, André	n50002667	97	Armengaud, André	n50002667	n50002667	0.9411764706	Armengaud, André			Person		http://example.org/104668#Agent100-12	
Young, Gale	no2006064753	83	Young, Gale				Young, Gale			Person		http://example.org/1080495#Agent100-11	
Joyal-Poupart, Renée, 1946-	n89661215	86	Joyal-Poupart, Renée, 1946-				Joyal-Poupart, Renée, 1946-			Person		http://example.org/1033117#Agent100-10	
Université de Montréal. Faculté de droit	n80132124	96	Université de Montréal. Faculté de droit				Université de Montréal. Faculté de droit			Organization		http://example.org/1033117#Agent710-20	
Pineau, Jean, 1934-	n81098078	100	Pineau, Jean, 1934-	n81098078	n81098078	1	Pineau, Jean, 1934-			Person		http://example.org/1014914#Agent100-13	
Plautus, Titus Maccius	n80014980	100	Plautus, Titus Maccius	n80014980	n80014980	1	Plautus, Titus Maccius			Person		http://example.org/1056665#Agent100-10	
Tailhade, Laurent, 1854-1919	n82116360	100	Tailhade, Laurent, 1854-1919	n82116360	n82116360	1	Tailhade, Laurent, 1854-1919			Person		http://example.org/1056665#Agent700-20	
Destouches, Néricault, 1680-1754	n83041971	98	Destouches, Néricault, 1680-1754	n83041971	n83041971	1	Destouches, Néricault, 1680-1754			Person		http://example.org/1016695#Agent100-9	
Gottschalk, Louis Reichenthal, 1899-1975	n50034736	100	Gottschalk, Louis Reichenthal, 1899-1975	n50034736	n50034736	1	Gottschalk, Louis Reichenthal, 1899-1975			Person		http://example.org/101208#Agent100-11	
Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de, 1757-1834	n80038471	100	Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de, 1757-1834	n80038471	n80038471	0.9873417722	Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de, 1757-1834			Person		http://example.org/101208#Agent600-19	
Pestieau, Phyllis S.	no2003031716	100	Pestieau, Phyllis S	no2003031716	no2003031716	0.95	Pestieau, Phyllis S			Person		http://example.org/101208#Agent700-20	
Pike, Linda J.	n87887896	100	Pike, Linda J	n87887896	n87887896	0.9285714286	Pike, Linda J			Person		http://example.org/101208#Agent700-21	
Vandal, Marion			Vandal, Marion				Vandal, Marion			Person		http://example.org/102636#Agent100-9	
Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de, 1757-1834	n80038471	100	Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de, 1757-1834	n80038471	n80038471	0.9873417722	Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de, 1757-1834			Person		http://example.org/102636#Agent600-17	
Lesourd, Paul, 1897-1981	n50050446	100	Lesourd, Paul, 1897-1981	n50050446	n50050446	1	Lesourd, Paul, 1897-1981			Person		http://example.org/102636#Agent700-18	
Valverde, Orlando	n82017464	100	Valverde, Orlando	n82017464	n82017464	1	Valverde, Orlando			Person		http://example.org/1003658#Agent100-11	
Mérida, Venezuela (City) Universidad de los Andes. Instituto de Geografía y de Conservación de Recursos Naturales	n83158533	95	Mérida, Venezuela (City) Universidad de los Andes. Instituto de Geografía y de Conservación de Recursos Naturales				Mérida, Venezuela (City) Universidad de los Andes. Instituto de Geografía y de Conservación de Recursos Naturales			Jurisdiction		http://example.org/1003658#Agent810-22	
Vincent, Mary Louise			Vincent, Mary Louise				Vincent, Mary Louise			Person		http://example.org/1062061#Agent100-9	
Hearn, Lafcadio, 1850-1904	n79073520	100	Hearn, Lafcadio, 1850-1904	n79073520	n79073520	0.962962963	Hearn, Lafcadio, 1850-1904			Person		http://example.org/1062061#Agent600-19	
Rist, Marcel	no98074319	100	Rist, Marcel				Rist, Marcel			Person		http://example.org/1018344#Agent100-11	
Cheramy, Robert	n50037176	100	Cheramy, Robert	n50037176	n50037176	1	Cheramy, Robert			Person		http://example.org/1017757#Agent100-11	
Fédération de l'éducation nationale (France)	n86859772	96	Fédération de l'éducation nationale (France)		n86859772		Fédération de l'éducation nationale (France)	n86859772	1	Organization		http://example.org/1017757#Agent610-19	
Abensour, Lèon	no2002067347	80	Abensour, Lèon				Abensour, Lèon			Person		http://example.org/1030140#Agent100-10	
Mʻrabet, Fadéla	n86836971	96	Mʻrabet, Fadéla	n86836971	n86836971	0.875	Mʻrabet, Fadéla			Person		http://example.org/1031486#Agent100-10	
Uzanne, Octave, 1851-1931	n83196773	96	Uzanne, Octave, 1852-1931	n83196773	n83196773	0.96	Uzanne, Octave, 1852-1931			Person		http://example.org/1030158#Agent100-11	
Rowlands, J. Helen (Jane Helen)	nb2012005818	100	Rowlands, J. Helen (Jane Helen)	nb2012005818	nb2012005818	1	Rowlands, J. Helen (Jane Helen)			Person		http://example.org/1098937#Agent100-10	
